date,time,home_team,home_goals,away_goals,away_team,home_odds,draw_odds,away_odds,result,first_choice_odds,second_choice_odds,third_choice_odds,winning_odds,home_returns,draw_returns,away_returns,first_choice_returns,second_choice_returns,third_choice_returns,home_returns_running_total,draw_returns_running_total,away_returns_running_total,first_choice_returns_running_total,second_choice_returns_running_total,third_choice_returns_running_total,random_choice_1,random_choice_1_returns,random_choice_1_running_balance
2023-12-30,15:30,Estoril,4,0,SC Farense,1.87,3.78,3.84,home_win,1.87,3.78,3.84,1.87,8.7,-10.0,-10.0,8.7,-10.0,-10.0,-121.8,-215.7,-166.6,110.5,-495.2,-119.4,draw,-10.0,-78.7
2023-12-30,15:30,Gil Vicente,1,0,Boavista,2.24,3.37,3.17,home_win,2.24,3.17,3.37,2.24,12.4,-10.0,-10.0,12.4,-10.0,-10.0,-109.4,-225.7,-176.6,122.9,-505.2,-129.4,away_win,-10.0,-88.7
2024-01-05,18:45,Sporting CP,5,1,Estoril,1.24,6.22,11.25,home_win,1.24,6.22,11.25,1.24,2.4,-10.0,-10.0,2.4,-10.0,-10.0,-107.0,-235.7,-186.6,125.3,-515.2,-139.4,away_win,-10.0,-98.7
2024-01-05,20:45,Boavista,1,1,FC Porto,7.39,4.51,1.42,draw,1.42,4.51,7.39,4.51,-10.0,35.1,-10.0,-10.0,35.1,-10.0,-117.0,-200.6,-196.6,115.3,-480.1,-149.4,away_win,-10.0,-108.7
2024-01-06,15:30,SC Farense,1,0,Gil Vicente,2.22,3.37,3.2,home_win,2.22,3.2,3.37,2.22,12.2,-10.0,-10.0,12.2,-10.0,-10.0,-104.8,-210.6,-206.6,127.5,-490.1,-159.4,draw,-10.0,-118.7
2024-01-06,15:30,Estrela,1,1,Vizela,2.81,3.21,2.55,draw,2.55,2.81,3.21,3.21,-10.0,22.1,-10.0,-10.0,-10.0,22.1,-114.8,-188.5,-216.6,117.5,-500.1,-137.3,home_win,-10.0,-128.7
2024-01-06,18:00,Arouca,0,3,Benfica,6.85,4.55,1.44,away_win,1.44,4.55,6.85,1.44,-10.0,-10.0,4.4,4.4,-10.0,-10.0,-124.8,-198.5,-212.2,121.9,-510.1,-147.3,home_win,-10.0,-138.7
2024-01-06,20:30,Braga,1,1,Vitoria Guimaraes,1.59,4.08,5.26,draw,1.59,4.08,5.26,4.08,-10.0,30.8,-10.0,-10.0,30.8,-10.0,-134.8,-167.7,-222.2,111.9,-479.3,-157.3,home_win,-10.0,-148.7
2024-01-07,18:00,Rio Ave,2,0,Portimonense,1.68,3.71,5.15,home_win,1.68,3.71,5.15,1.68,6.8,-10.0,-10.0,6.8,-10.0,-10.0,-128.0,-177.7,-232.2,118.7,-489.3,-167.3,draw,-10.0,-158.7
2024-01-07,20:30,Famalicao,2,2,Chaves,1.65,3.67,5.62,draw,1.65,3.67,5.62,3.67,-10.0,26.7,-10.0,-10.0,26.7,-10.0,-138.0,-151.0,-242.2,108.7,-462.6,-177.3,away_win,-10.0,-168.7
2024-01-08,20:15,Moreirense,1,4,Casa Pia,1.79,3.36,4.9,away_win,1.79,3.36,4.9,4.9,-10.0,-10.0,39.0,-10.0,-10.0,39.0,-148.0,-161.0,-203.2,98.7,-472.6,-138.3,home_win,-10.0,-178.7
2024-01-12,20:15,Portimonense,1,0,SC Farense,2.56,3.32,2.71,home_win,2.56,2.71,3.32,2.56,15.6,-10.0,-10.0,15.6,-10.0,-10.0,-132.4,-171.0,-213.2,114.3,-482.6,-148.3,draw,-10.0,-188.7
2024-01-13,20:30,Estoril,1,3,Moreirense,2.27,3.32,3.14,away_win,2.27,3.14,3.32,3.14,-10.0,-10.0,21.4,-10.0,21.4,-10.0,-142.4,-181.0,-191.8,104.3,-461.2,-158.3,home_win,-10.0,-198.7
2024-01-13,15:30,Casa Pia,0,2,Famalicao,2.75,3.03,2.76,away_win,2.75,2.76,3.03,2.76,-10.0,-10.0,17.6,-10.0,17.6,-10.0,-152.4,-191.0,-174.2,94.3,-443.6,-168.3,away_win,17.6,-181.1
2024-01-13,18:00,Chaves,0,3,Sporting CP,10.89,5.84,1.24,away_win,1.24,5.84,10.89,1.24,-10.0,-10.0,2.4,2.4,-10.0,-10.0,-162.4,-201.0,-171.8,96.7,-453.6,-178.3,draw,-10.0,-191.1
2024-01-14,15:30,Gil Vicente,1,1,Estrela,2.06,3.38,3.62,draw,2.06,3.38,3.62,3.38,-10.0,23.8,-10.0,-10.0,23.8,-10.0,-172.4,-177.2,-181.8,86.7,-429.8,-188.3,home_win,-10.0,-201.1
2024-01-14,18:00,Vizela,1,4,Boavista,2.01,3.25,3.92,away_win,2.01,3.25,3.92,3.92,-10.0,-10.0,29.2,-10.0,-10.0,29.2,-182.4,-187.2,-152.6,76.7,-439.8,-159.1,away_win,29.2,-171.9
2024-01-14,18:00,Benfica,4,1,Rio Ave,1.18,7.06,14.0,home_win,1.18,7.06,14.0,1.18,1.8,-10.0,-10.0,1.8,-10.0,-10.0,-180.6,-197.2,-162.6,78.5,-449.8,-169.1,away_win,-10.0,-181.9
2024-01-14,20:30,FC Porto,2,0,Braga,1.78,3.84,4.15,home_win,1.78,3.84,4.15,1.78,7.8,-10.0,-10.0,7.8,-10.0,-10.0,-172.8,-207.2,-172.6,86.3,-459.8,-179.1,away_win,-10.0,-191.9
2024-01-15,20:15,Vitoria Guimaraes,2,1,Arouca,1.98,3.48,3.73,home_win,1.98,3.48,3.73,1.98,9.8,-10.0,-10.0,9.8,-10.0,-10.0,-163.0,-217.2,-182.6,96.1,-469.8,-189.1,home_win,9.8,-182.1
2024-01-18,20:45,Vizela,2,5,Sporting CP,9.9,5.41,1.3,away_win,1.3,5.41,9.9,1.3,-10.0,-10.0,3.0,3.0,-10.0,-10.0,-173.0,-227.2,-179.6,99.1,-479.8,-199.1,home_win,-10.0,-192.1
2024-01-18,18:45,Famalicao,1,2,Braga,3.86,3.63,1.9,away_win,1.9,3.63,3.86,1.9,-10.0,-10.0,9.0,9.0,-10.0,-10.0,-183.0,-237.2,-170.6,108.1,-489.8,-209.1,draw,-10.0,-202.1
2024-01-19,20:15,Benfica,2,0,Boavista,1.12,9.45,19.35,home_win,1.12,9.45,19.35,1.12,1.2,-10.0,-10.0,1.2,-10.0,-10.0,-181.8,-247.2,-180.6,109.3,-499.8,-219.1,draw,-10.0,-212.1
2024-01-20,18:00,Casa Pia,1,3,SC Farense,2.22,3.2,3.38,away_win,2.22,3.2,3.38,3.38,-10.0,-10.0,23.8,-10.0,-10.0,23.8,-191.8,-257.2,-156.8,99.3,-509.8,-195.3,home_win,-10.0,-222.1
2024-01-20,20:30,FC Porto,5,0,Moreirense,1.34,4.91,8.5,home_win,1.34,4.91,8.5,1.34,3.4,-10.0,-10.0,3.4,-10.0,-10.0,-188.4,-267.2,-166.8,102.7,-519.8,-205.3,home_win,3.4,-218.7
2024-01-20,15:30,Estoril,1,2,Arouca,2.46,3.47,2.75,away_win,2.46,2.75,3.47,2.75,-10.0,-10.0,17.5,-10.0,17.5,-10.0,-198.4,-277.2,-149.3,92.7,-502.3,-215.3,home_win,-10.0,-228.7
2024-01-21,15:30,Portimonense,0,2,Gil Vicente,2.54,3.29,2.77,away_win,2.54,2.77,3.29,2.77,-10.0,-10.0,17.7,-10.0,17.7,-10.0,-208.4,-287.2,-131.6,82.7,-484.6,-225.3,away_win,17.7,-211.0
2024-01-21,18:00,Chaves,0,0,Rio Ave,2.98,3.12,2.48,draw,2.48,2.98,3.12,3.12,-10.0,21.2,-10.0,-10.0,-10.0,21.2,-218.4,-266.0,-141.6,72.7,-494.6,-204.1,home_win,-10.0,-221.0
2024-01-21,20:30,Vitoria Guimaraes,3,0,Estrela,1.59,3.88,5.85,home_win,1.59,3.88,5.85,1.59,5.9,-10.0,-10.0,5.9,-10.0,-10.0,-212.5,-276.0,-151.6,78.6,-504.6,-214.1,draw,-10.0,-231.0
2024-01-28,15:30,Moreirense,1,0,Famalicao,2.45,3.1,3.07,home_win,2.45,3.07,3.1,2.45,14.5,-10.0,-10.0,14.5,-10.0,-10.0,-198.0,-286.0,-161.6,93.1,-514.6,-224.1,home_win,14.5,-216.5
2024-01-28,15:30,Boavista,1,4,Portimonense,1.97,3.38,3.95,away_win,1.97,3.38,3.95,3.95,-10.0,-10.0,29.5,-10.0,-10.0,29.5,-208.0,-296.0,-132.1,83.1,-524.6,-194.6,draw,-10.0,-226.5
2024-01-28,18:00,SC Farense,1,3,FC Porto,8.73,5.0,1.34,away_win,1.34,5.0,8.73,1.34,-10.0,-10.0,3.4,3.4,-10.0,-10.0,-218.0,-306.0,-128.7,86.5,-534.6,-204.6,draw,-10.0,-236.5
2024-01-28,20:30,Gil Vicente,1,0,Vitoria Guimaraes,3.35,3.25,2.21,home_win,2.21,3.25,3.35,3.35,23.5,-10.0,-10.0,-10.0,-10.0,23.5,-194.5,-316.0,-138.7,76.5,-544.6,-181.1,home_win,23.5,-213.0
2024-01-28,20:30,Arouca,5,0,Vizela,1.82,3.62,4.27,home_win,1.82,3.62,4.27,1.82,8.2,-10.0,-10.0,8.2,-10.0,-10.0,-186.3,-326.0,-148.7,84.7,-554.6,-191.1,draw,-10.0,-223.0
2024-01-29,18:45,Estrela,1,4,Benfica,10.75,6.03,1.25,away_win,1.25,6.03,10.75,1.25,-10.0,-10.0,2.5,2.5,-10.0,-10.0,-196.3,-336.0,-146.2,87.2,-564.6,-201.1,home_win,-10.0,-233.0
2024-01-29,20:45,Sporting CP,8,0,Casa Pia,1.15,7.66,19.1,home_win,1.15,7.66,19.1,1.15,1.5,-10.0,-10.0,1.5,-10.0,-10.0,-194.8,-346.0,-156.2,88.7,-574.6,-211.1,home_win,1.5,-231.5
2024-01-31,18:45,Rio Ave,1,1,Estoril,2.18,3.36,3.32,draw,2.18,3.32,3.36,3.36,-10.0,23.6,-10.0,-10.0,-10.0,23.6,-204.8,-322.4,-166.2,78.7,-584.6,-187.5,away_win,-10.0,-241.5
2024-01-31,20:45,Braga,1,1,Chaves,1.31,5.49,9.03,draw,1.31,5.49,9.03,5.49,-10.0,44.9,-10.0,-10.0,44.9,-10.0,-214.8,-277.5,-176.2,68.7,-539.7,-197.5,draw,44.9,-196.6
2024-02-03,15:30,Portimonense,1,2,Arouca,3.69,3.51,2.0,away_win,2.0,3.51,3.69,2.0,-10.0,-10.0,10.0,10.0,-10.0,-10.0,-224.8,-287.5,-166.2,78.7,-549.7,-207.5,home_win,-10.0,-206.6
2024-02-03,20:30,FC Porto,0,0,Rio Ave,1.22,6.35,13.9,draw,1.22,6.35,13.9,6.35,-10.0,53.5,-10.0,-10.0,53.5,-10.0,-234.8,-234.0,-176.2,68.7,-496.2,-217.5,home_win,-10.0,-216.6
2024-02-04,15:30,Vizela,0,1,Vitoria Guimaraes,4.2,3.52,1.86,away_win,1.86,3.52,4.2,1.86,-10.0,-10.0,8.6,8.6,-10.0,-10.0,-244.8,-244.0,-167.6,77.3,-506.2,-227.5,away_win,8.6,-208.0
2024-02-04,15:30,Chaves,1,1,SC Farense,2.31,3.28,3.13,draw,2.31,3.13,3.28,3.28,-10.0,22.8,-10.0,-10.0,-10.0,22.8,-254.8,-221.2,-177.6,67.3,-516.2,-204.7,away_win,-10.0,-218.0
2024-02-04,18:00,Estoril,1,0,Estrela,2.01,3.49,3.64,home_win,2.01,3.49,3.64,2.01,10.1,-10.0,-10.0,10.1,-10.0,-10.0,-244.7,-231.2,-187.6,77.4,-526.2,-214.7,draw,-10.0,-228.0
2024-02-04,18:00,Benfica,3,0,Gil Vicente,1.15,8.25,16.95,home_win,1.15,8.25,16.95,1.15,1.5,-10.0,-10.0,1.5,-10.0,-10.0,-243.2,-241.2,-197.6,78.9,-536.2,-224.7,draw,-10.0,-238.0
2024-02-04,20:30,Braga,1,0,Moreirense,1.46,4.42,6.9,home_win,1.46,4.42,6.9,1.46,4.6,-10.0,-10.0,4.6,-10.0,-10.0,-238.6,-251.2,-207.6,83.5,-546.2,-234.7,home_win,4.6,-233.4
2024-02-05,20:15,Casa Pia,0,0,Boavista,2.04,3.35,3.7,draw,2.04,3.35,3.7,3.35,-10.0,23.5,-10.0,-10.0,23.5,-10.0,-248.6,-227.7,-217.6,73.5,-522.7,-244.7,home_win,-10.0,-243.4
2024-02-09,20:15,Estrela,3,0,Portimonense,1.99,3.4,3.82,home_win,1.99,3.4,3.82,1.99,9.9,-10.0,-10.0,9.9,-10.0,-10.0,-238.7,-237.7,-227.6,83.4,-532.7,-254.7,away_win,-10.0,-253.4
2024-02-10,18:00,Moreirense,1,0,Chaves,1.83,3.39,4.56,home_win,1.83,3.39,4.56,1.83,8.3,-10.0,-10.0,8.3,-10.0,-10.0,-230.4,-247.7,-237.6,91.7,-542.7,-264.7,home_win,8.3,-245.1
2024-02-10,20:30,Boavista,2,1,Estoril,2.53,3.36,2.74,home_win,2.53,2.74,3.36,2.53,15.3,-10.0,-10.0,15.3,-10.0,-10.0,-215.1,-257.7,-247.6,107.0,-552.7,-274.7,draw,-10.0,-255.1
2024-02-10,15:30,SC Farense,1,1,Famalicao,2.91,3.09,2.56,draw,2.56,2.91,3.09,3.09,-10.0,20.9,-10.0,-10.0,-10.0,20.9,-225.1,-236.8,-257.6,97.0,-562.7,-253.8,draw,20.9,-234.2
2024-02-11,15:30,Rio Ave,1,0,Casa Pia,2.29,3.03,3.46,home_win,2.29,3.03,3.46,2.29,12.9,-10.0,-10.0,12.9,-10.0,-10.0,-212.2,-246.8,-267.6,109.9,-572.7,-263.8,draw,-10.0,-244.2
2024-02-11,18:00,Sporting CP,5,0,Braga,1.45,4.62,6.53,home_win,1.45,4.62,6.53,1.45,4.5,-10.0,-10.0,4.5,-10.0,-10.0,-207.7,-256.8,-277.6,114.4,-582.7,-273.8,home_win,4.5,-239.7
2024-02-11,20:30,Vitoria Guimaraes,2,2,Benfica,5.18,4.04,1.62,draw,1.62,4.04,5.18,4.04,-10.0,30.4,-10.0,-10.0,30.4,-10.0,-217.7,-226.4,-287.6,104.4,-552.3,-283.8,draw,30.4,-209.3
2024-02-12,20:15,Arouca,3,2,FC Porto,7.63,4.69,1.4,home_win,1.4,4.69,7.63,7.63,66.3,-10.0,-10.0,-10.0,-10.0,66.3,-151.4,-236.4,-297.6,94.4,-562.3,-217.5,home_win,66.3,-143.0
2024-02-13,15:30,Gil Vicente,0,1,Vizela,1.99,3.44,3.77,away_win,1.99,3.44,3.77,3.77,-10.0,-10.0,27.7,-10.0,-10.0,27.7,-161.4,-246.4,-269.9,84.4,-572.3,-189.8,away_win,27.7,-115.3
2024-02-16,20:15,Famalicao,2,1,Rio Ave,2.13,3.11,3.73,home_win,2.13,3.11,3.73,2.13,11.3,-10.0,-10.0,11.3,-10.0,-10.0,-150.1,-256.4,-279.9,95.7,-582.3,-199.8,away_win,-10.0,-125.3
2024-02-17,20:30,FC Porto,2,0,Estrela,1.18,6.92,15.1,home_win,1.18,6.92,15.1,1.18,1.8,-10.0,-10.0,1.8,-10.0,-10.0,-148.3,-266.4,-289.9,97.5,-592.3,-209.8,away_win,-10.0,-135.3
2024-02-17,15:30,Chaves,2,1,Boavista,2.73,3.09,2.7,home_win,2.7,2.73,3.09,2.73,17.3,-10.0,-10.0,-10.0,17.3,-10.0,-131.0,-276.4,-299.9,87.5,-575.0,-219.8,draw,-10.0,-145.3
2024-02-17,18:00,Portimonense,1,1,Vitoria Guimaraes,4.04,3.49,1.9,draw,1.9,3.49,4.04,3.49,-10.0,24.9,-10.0,-10.0,24.9,-10.0,-141.0,-251.5,-309.9,77.5,-550.1,-229.8,home_win,-10.0,-155.3
2024-02-18,15:30,Casa Pia,1,0,Arouca,2.91,3.06,2.56,home_win,2.56,2.91,3.06,2.91,19.1,-10.0,-10.0,-10.0,19.1,-10.0,-121.9,-261.5,-319.9,67.5,-531.0,-239.8,home_win,19.1,-136.2
2024-02-18,18:00,Estoril,1,3,Gil Vicente,2.19,3.39,3.27,away_win,2.19,3.27,3.39,3.27,-10.0,-10.0,22.7,-10.0,22.7,-10.0,-131.9,-271.5,-297.2,57.5,-508.3,-249.8,away_win,22.7,-113.5
2024-02-18,18:00,Benfica,6,1,Vizela,1.15,7.98,16.2,home_win,1.15,7.98,16.2,1.15,1.5,-10.0,-10.0,1.5,-10.0,-10.0,-130.4,-281.5,-307.2,59.0,-518.3,-259.8,home_win,1.5,-112.0
2024-02-18,20:30,Braga,2,1,SC Farense,1.45,4.81,6.2,home_win,1.45,4.81,6.2,1.45,4.5,-10.0,-10.0,4.5,-10.0,-10.0,-125.9,-291.5,-317.2,63.5,-528.3,-269.8,draw,-10.0,-122.0
2024-02-19,20:15,Moreirense,0,2,Sporting CP,8.65,5.08,1.34,away_win,1.34,5.08,8.65,1.34,-10.0,-10.0,3.4,3.4,-10.0,-10.0,-135.9,-301.5,-313.8,66.9,-538.3,-279.8,draw,-10.0,-132.0
2024-02-23,20:15,Arouca,3,2,Famalicao,2.3,3.25,3.12,home_win,2.3,3.12,3.25,2.3,13.0,-10.0,-10.0,13.0,-10.0,-10.0,-122.9,-311.5,-323.8,79.9,-548.3,-289.8,away_win,-10.0,-142.0
2024-02-24,15:30,SC Farense,0,1,Moreirense,2.67,3.12,2.72,away_win,2.67,2.72,3.12,2.72,-10.0,-10.0,17.2,-10.0,17.2,-10.0,-132.9,-321.5,-306.6,69.9,-531.1,-299.8,home_win,-10.0,-152.0
2024-02-24,18:00,Estrela,1,1,Chaves,1.96,3.34,4.02,draw,1.96,3.34,4.02,3.34,-10.0,23.4,-10.0,-10.0,23.4,-10.0,-142.9,-298.1,-316.6,59.9,-507.7,-309.8,draw,23.4,-128.6
2024-02-24,20:30,Vitoria Guimaraes,0,2,Casa Pia,1.59,3.75,5.97,away_win,1.59,3.75,5.97,5.97,-10.0,-10.0,49.7,-10.0,-10.0,49.7,-152.9,-308.1,-266.9,49.9,-517.7,-260.1,away_win,49.7,-78.9
2024-02-25,20:30,Rio Ave,3,3,Sporting CP,13.91,6.3,1.21,draw,1.21,6.3,13.91,6.3,-10.0,53.0,-10.0,-10.0,53.0,-10.0,-162.9,-255.1,-276.9,39.9,-464.7,-270.1,draw,53.0,-25.9
2024-02-25,18:00,Gil Vicente,1,1,FC Porto,6.87,4.43,1.45,draw,1.45,4.43,6.87,4.43,-10.0,34.3,-10.0,-10.0,34.3,-10.0,-172.9,-220.8,-286.9,29.9,-430.4,-280.1,draw,34.3,8.4
2024-02-25,15:30,Vizela,3,3,Estoril,2.39,3.35,2.9,draw,2.39,2.9,3.35,3.35,-10.0,23.5,-10.0,-10.0,-10.0,23.5,-182.9,-197.3,-296.9,19.9,-440.4,-256.6,away_win,-10.0,-1.6
2024-02-25,18:00,Benfica,4,0,Portimonense,1.1,9.95,24.09,home_win,1.1,9.95,24.09,1.1,1.0,-10.0,-10.0,1.0,-10.0,-10.0,-181.9,-207.3,-306.9,20.9,-450.4,-266.6,home_win,1.0,-0.6
2024-02-26,20:15,Boavista,0,4,Braga,4.68,3.78,1.71,away_win,1.71,3.78,4.68,1.71,-10.0,-10.0,7.1,7.1,-10.0,-10.0,-191.9,-217.3,-299.8,28.0,-460.4,-276.6,draw,-10.0,-10.6
2024-03-01,20:15,Chaves,1,5,Arouca,3.28,3.38,2.18,away_win,2.18,3.28,3.38,2.18,-10.0,-10.0,11.8,11.8,-10.0,-10.0,-201.9,-227.3,-288.0,39.8,-470.4,-286.6,away_win,11.8,1.2
2024-03-02,15:30,Moreirense,0,0,Rio Ave,2.4,3.03,3.2,draw,2.4,3.03,3.2,3.03,-10.0,20.3,-10.0,-10.0,20.3,-10.0,-211.9,-207.0,-298.0,29.8,-450.1,-296.6,draw,20.3,21.5
2024-03-02,18:00,Estoril,1,3,Vitoria Guimaraes,2.94,3.4,2.36,away_win,2.36,2.94,3.4,2.36,-10.0,-10.0,13.6,13.6,-10.0,-10.0,-221.9,-217.0,-284.4,43.4,-460.1,-306.6,draw,-10.0,11.5
2024-03-02,20:30,Braga,3,0,Estrela,1.35,5.15,8.14,home_win,1.35,5.15,8.14,1.35,3.5,-10.0,-10.0,3.5,-10.0,-10.0,-218.4,-227.0,-294.4,46.9,-470.1,-316.6,away_win,-10.0,1.5
2024-03-03,15:30,Portimonense,0,0,Vizela,2.52,3.21,2.84,draw,2.52,2.84,3.21,3.21,-10.0,22.1,-10.0,-10.0,-10.0,22.1,-228.4,-204.9,-304.4,36.9,-480.1,-294.5,away_win,-10.0,-8.5
2024-03-03,15:30,Casa Pia,0,0,Gil Vicente,2.62,3.03,2.88,draw,2.62,2.88,3.03,3.03,-10.0,20.3,-10.0,-10.0,-10.0,20.3,-238.4,-184.6,-314.4,26.9,-490.1,-274.2,away_win,-10.0,-18.5
2024-03-03,18:00,Sporting CP,3,2,SC Farense,1.13,8.55,20.05,home_win,1.13,8.55,20.05,1.13,1.3,-10.0,-10.0,1.3,-10.0,-10.0,-237.1,-194.6,-324.4,28.2,-500.1,-284.2,home_win,1.3,-17.2
2024-03-03,20:30,FC Porto,5,0,Benfica,2.34,3.39,2.95,home_win,2.34,2.95,3.39,2.34,13.4,-10.0,-10.0,13.4,-10.0,-10.0,-223.7,-204.6,-334.4,41.6,-510.1,-294.2,home_win,13.4,-3.8
2024-03-04,20:15,Famalicao,1,1,Boavista,2.12,3.2,3.64,draw,2.12,3.2,3.64,3.2,-10.0,22.0,-10.0,-10.0,22.0,-10.0,-233.7,-182.6,-344.4,31.6,-488.1,-304.2,home_win,-10.0,-13.8
2024-03-08,18:45,Portimonense,0,3,FC Porto,12.82,6.52,1.21,away_win,1.21,6.52,12.82,1.21,-10.0,-10.0,2.1,2.1,-10.0,-10.0,-243.7,-192.6,-342.3,33.7,-498.1,-314.2,draw,-10.0,-23.8
2024-03-08,20:45,Estrela,3,1,Casa Pia,2.38,2.98,3.3,home_win,2.38,2.98,3.3,2.38,13.8,-10.0,-10.0,13.8,-10.0,-10.0,-229.9,-202.6,-352.3,47.5,-508.1,-324.2,away_win,-10.0,-33.8
2024-03-09,15:30,Vizela,2,1,SC Farense,2.19,3.3,3.32,home_win,2.19,3.3,3.32,2.19,11.9,-10.0,-10.0,11.9,-10.0,-10.0,-218.0,-212.6,-362.3,59.4,-518.1,-334.2,away_win,-10.0,-43.8
2024-03-09,18:00,Rio Ave,0,0,Braga,4.39,3.83,1.75,draw,1.75,3.83,4.39,3.83,-10.0,28.3,-10.0,-10.0,28.3,-10.0,-228.0,-184.3,-372.3,49.4,-489.8,-344.2,away_win,-10.0,-53.8
2024-03-09,18:00,Boavista,1,0,Moreirense,3.25,2.98,2.4,home_win,2.4,2.98,3.25,3.25,22.5,-10.0,-10.0,-10.0,-10.0,22.5,-205.5,-194.3,-382.3,39.4,-499.8,-321.7,home_win,22.5,-31.3
2024-03-09,20:30,Vitoria Guimaraes,1,0,Famalicao,1.99,3.39,3.77,home_win,1.99,3.39,3.77,1.99,9.9,-10.0,-10.0,9.9,-10.0,-10.0,-195.6,-204.3,-392.3,49.3,-509.8,-331.7,away_win,-10.0,-41.3
2024-03-10,18:00,Arouca,0,3,Sporting CP,7.66,4.94,1.38,away_win,1.38,4.94,7.66,1.38,-10.0,-10.0,3.8,3.8,-10.0,-10.0,-205.6,-214.3,-388.5,53.1,-519.8,-341.7,away_win,3.8,-37.5
2024-03-10,20:30,Benfica,3,1,Estoril,1.27,6.16,9.52,home_win,1.27,6.16,9.52,1.27,2.7,-10.0,-10.0,2.7,-10.0,-10.0,-202.9,-224.3,-398.5,55.8,-529.8,-351.7,away_win,-10.0,-47.5
2024-03-11,20:15,Gil Vicente,0,0,Chaves,1.93,3.29,4.19,draw,1.93,3.29,4.19,3.29,-10.0,22.9,-10.0,-10.0,22.9,-10.0,-212.9,-201.4,-408.5,45.8,-506.9,-361.7,away_win,-10.0,-57.5
2024-03-15,20:15,Estoril,1,0,Portimonense,1.65,3.93,4.94,home_win,1.65,3.93,4.94,1.65,6.5,-10.0,-10.0,6.5,-10.0,-10.0,-206.4,-211.4,-418.5,52.3,-516.9,-371.7,draw,-10.0,-67.5
2024-03-16,20:30,FC Porto,4,1,Vizela,1.13,8.21,18.13,home_win,1.13,8.21,18.13,1.13,1.3,-10.0,-10.0,1.3,-10.0,-10.0,-205.1,-221.4,-428.5,53.6,-526.9,-381.7,home_win,1.3,-66.2
2024-03-16,18:00,Braga,2,1,Gil Vicente,1.41,4.81,6.98,home_win,1.41,4.81,6.98,1.41,4.1,-10.0,-10.0,4.1,-10.0,-10.0,-201.0,-231.4,-438.5,57.7,-536.9,-391.7,away_win,-10.0,-76.2
2024-03-16,18:00,SC Farense,1,1,Rio Ave,2.62,3.04,2.81,draw,2.62,2.81,3.04,3.04,-10.0,20.4,-10.0,-10.0,-10.0,20.4,-211.0,-211.0,-448.5,47.7,-546.9,-371.3,home_win,-10.0,-86.2
2024-03-16,15:30,Famalicao,0,0,Estrela,1.98,3.27,3.96,draw,1.98,3.27,3.96,3.27,-10.0,22.7,-10.0,-10.0,22.7,-10.0,-221.0,-188.3,-458.5,37.7,-524.2,-381.3,draw,22.7,-63.5
2024-03-17,15:30,Moreirense,1,0,Arouca,2.15,3.24,3.45,home_win,2.15,3.24,3.45,2.15,11.5,-10.0,-10.0,11.5,-10.0,-10.0,-209.5,-198.3,-468.5,49.2,-534.2,-391.3,draw,-10.0,-73.5
2024-03-17,15:30,Chaves,1,2,Vitoria Guimaraes,3.94,3.36,1.95,away_win,1.95,3.36,3.94,1.95,-10.0,-10.0,9.5,9.5,-10.0,-10.0,-219.5,-208.3,-459.0,58.7,-544.2,-401.3,away_win,9.5,-64.0
2024-03-17,18:00,Casa Pia,0,1,Benfica,10.92,5.42,1.28,away_win,1.28,5.42,10.92,1.28,-10.0,-10.0,2.8,2.8,-10.0,-10.0,-229.5,-218.3,-456.2,61.5,-554.2,-411.3,home_win,-10.0,-74.0
2024-03-17,20:30,Sporting CP,6,1,Boavista,1.13,7.85,18.88,home_win,1.13,7.85,18.88,1.13,1.3,-10.0,-10.0,1.3,-10.0,-10.0,-228.2,-228.3,-466.2,62.8,-564.2,-421.3,away_win,-10.0,-84.0
2024-03-29,15:30,Gil Vicente,1,2,Famalicao,2.43,3.08,3.08,away_win,2.43,3.08,3.08,3.08,-10.0,20.8,20.8,-10.0,20.8,20.8,-238.2,-207.5,-445.4,52.8,-543.4,-400.5,draw,-10.0,-94.0
2024-03-29,18:00,Benfica,1,0,Chaves,1.1,9.77,20.38,home_win,1.1,9.77,20.38,1.1,1.0,-10.0,-10.0,1.0,-10.0,-10.0,-237.2,-217.5,-455.4,53.8,-553.4,-410.5,away_win,-10.0,-104.0
2024-03-29,20:30,Estrela,1,2,Sporting CP,11.83,6.12,1.23,away_win,1.23,6.12,11.83,1.23,-10.0,-10.0,2.3,2.3,-10.0,-10.0,-247.2,-227.5,-453.1,56.1,-563.4,-420.5,away_win,2.3,-101.7
2024-03-30,15:30,Vitoria Guimaraes,1,0,Moreirense,1.91,3.34,4.2,home_win,1.91,3.34,4.2,1.91,9.1,-10.0,-10.0,9.1,-10.0,-10.0,-238.1,-237.5,-463.1,65.2,-573.4,-430.5,away_win,-10.0,-111.7
2024-03-30,15:30,Arouca,2,1,SC Farense,1.74,3.76,4.57,home_win,1.74,3.76,4.57,1.74,7.4,-10.0,-10.0,7.4,-10.0,-10.0,-230.7,-247.5,-473.1,72.6,-583.4,-440.5,draw,-10.0,-121.7
2024-03-30,18:00,Boavista,0,0,Rio Ave,2.99,3.04,2.52,draw,2.52,2.99,3.04,3.04,-10.0,20.4,-10.0,-10.0,-10.0,20.4,-240.7,-227.1,-483.1,62.6,-593.4,-420.1,away_win,-10.0,-131.7
